,Word,C,I,P,CI,CP,IP,CIP,S,CIPS
2547,ぶるくら,0.9900080843290753,0.0,0.038746157421898283,0.9900080843290753,1.0287542417509736,0.038746157421898283,1.0287542417509736,0.0,1.0287542417509736
2548,ぶるくる,0.9950547536867307,0.0,0.032621943212801895,0.9950547536867307,1.0276766968995326,0.032621943212801895,1.0276766968995326,0.0,1.0276766968995326
2549,ぶるぐー,0.9311096086675779,0.0,0.012305553028027777,0.9311096086675779,0.9434151616956057,0.012305553028027777,0.9434151616956057,0.0,0.9434151616956057
2550,ぶるげー,0.9996211881123498,0.0,0.030393795160027486,0.9996211881123498,1.0300149832723773,0.030393795160027486,1.0300149832723773,0.0,1.0300149832723773
2551,ぶるしゅー,0.9996211881123498,0.0,0.0,0.9996211881123498,0.9996211881123498,0.0,0.9996211881123498,0.0,0.9996211881123498
2552,ぶるすく,0.9311096086675779,0.0,0.0035523823828876987,0.9311096086675779,0.9346619910504655,0.0035523823828876987,0.9346619910504655,0.0,0.9346619910504655
2553,ぶるすぱ,0.9984202681165271,0.0,0.039310659876060264,0.9984202681165271,1.0377309279925873,0.039310659876060264,1.0377309279925873,0.0,1.0377309279925873
2554,ぶるすー,0.9988944427261528,0.0,0.028051404674264226,0.9988944427261528,1.026945847400417,0.028051404674264226,1.026945847400417,0.0,1.026945847400417
2555,ぶるたら,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2556,ぶるちっ,0.9311096086675779,0.0,0.02743983691946183,0.9311096086675779,0.9585494455870397,0.02743983691946183,0.9585494455870397,0.0,0.9585494455870397
2557,ぶるちー,0.9993292997390673,0.0,0.01842585342499175,0.9993292997390673,1.017755153164059,0.01842585342499175,1.017755153164059,0.0,1.017755153164059
2558,ぶるぷり,0.9950547536867307,0.0,0.011804573293947502,0.9950547536867307,1.0068593269806783,0.011804573293947502,1.0068593269806783,0.0,1.0068593269806783
2559,ぶるぺん,0.9988944427261528,0.0,0.028891518601744257,0.9988944427261528,1.027785961327897,0.028891518601744257,1.027785961327897,0.0,1.027785961327897
2560,ぶるわい,0.7615941559557646,0.0,0.006286955545077421,0.7615941559557646,0.767881111500842,0.006286955545077421,0.767881111500842,0.0,0.767881111500842
2561,ぶんかさ,0.9311096086675779,0.0,0.0002729293623359119,0.9311096086675779,0.9313825380299138,0.0002729293623359119,0.9313825380299138,0.0,0.9313825380299138
2562,ぶんくり,0.7615941559557646,0.0,0.010731028815587703,0.7615941559557646,0.7723251847713524,0.010731028815587703,0.7723251847713524,0.0,0.7723251847713524
2563,ぶんぐら,0.5545997223493822,0.0,0.027851916599597203,0.5545997223493822,0.5824516389489793,0.027851916599597203,0.5824516389489793,0.0,0.5824516389489793
2564,ぶんしっ,0.6133572603953825,0.0,0.005007035309044237,0.6133572603953825,0.6183642957044267,0.005007035309044237,0.6183642957044267,0.0,0.6183642957044267
2565,ぶんすか,0.7615941559557646,0.0,0.027437698778666284,0.7615941559557646,0.7890318547344309,0.027437698778666284,0.7890318547344309,0.0,0.7890318547344309
2566,ぶんすら,0.7615941559557646,0.0,0.00603707339713671,0.7615941559557646,0.7676312293529013,0.00603707339713671,0.7676312293529013,0.0,0.7676312293529013
2567,ぶんちゃか,0.9640275800758169,0.0,0.0,0.9640275800758169,0.9640275800758169,0.0,0.9640275800758169,0.0,0.9640275800758169
2568,ぶんぷり,0.8482836399575131,0.0,0.012796940081616462,0.8482836399575131,0.8610805800391296,0.012796940081616462,0.8610805800391296,0.0,0.8610805800391296
2569,ぷすどー,0.9866142981514305,0.0,0.013786199444644128,0.9866142981514305,1.0004004975960747,0.013786199444644128,1.0004004975960747,0.0,1.0004004975960747
2570,ぷすぴん,0.9995193765743622,0.0,0.018887221636029863,0.9995193765743622,1.018406598210392,0.018887221636029863,1.018406598210392,0.0,1.018406598210392
2571,ぷすぶる,0.9998365002797314,0.0,0.027924105413369624,0.9998365002797314,1.027760605693101,0.027924105413369624,1.027760605693101,0.0,1.027760605693101
2572,ぷすぷりん,0.0,0.0,0.04007433891494588,0.0,0.04007433891494588,0.04007433891494588,0.04007433891494588,0.0,0.04007433891494588
2573,ぷすわん,0.9311096086675779,0.0,0.01603982232158657,0.9311096086675779,0.9471494309891644,0.01603982232158657,0.9471494309891644,0.0,0.9471494309891644
2574,ぷらいじ,0.9974579674738373,0.0,0.0,0.9974579674738373,0.9974579674738373,0.0,0.9974579674738373,0.0,0.9974579674738373
2575,ぷらうと,0.9974579674738373,0.0,0.001134163615505754,0.9974579674738373,0.9985921310893431,0.001134163615505754,0.9985921310893431,0.0,0.9985921310893431
2576,ぷらから,0.6133572603953825,0.0,0.007794559203508496,0.6133572603953825,0.621151819598891,0.007794559203508496,0.621151819598891,0.0,0.621151819598891
2577,ぷらぐい,0.9998040635181107,0.0,0.04155509888582764,0.9998040635181107,1.0413591624039382,0.04155509888582764,1.0413591624039382,0.0,1.0413591624039382
2578,ぷらすか,0.197375320224904,0.0,0.005433448649160338,0.197375320224904,0.20280876887406435,0.005433448649160338,0.20280876887406435,0.0,0.20280876887406435
2579,ぷらとん,0.9995771963644016,0.0,0.035982493014792984,0.9995771963644016,1.0355596893791945,0.035982493014792984,1.0355596893791945,0.0,1.0355596893791945
2580,ぷらにこ,0.9866142981514305,0.0,0.05179050837376404,0.9866142981514305,1.0384048065251945,0.05179050837376404,1.0384048065251945,0.0,1.0384048065251945
2581,ぷらぱっ,0.9988944427261528,0.0,0.017604372060428367,0.9988944427261528,1.0164988147865812,0.017604372060428367,1.0164988147865812,0.0,1.0164988147865812
2582,ぷりおん,0.9866142981514305,0.0,0.015723142708491886,0.9866142981514305,1.0023374408599224,0.015723142708491886,1.0023374408599224,0.0,1.0023374408599224
2583,ぷりしっ,0.9311096086675779,0.0,0.001189516584990957,0.9311096086675779,0.9322991252525689,0.001189516584990957,0.9322991252525689,0.0,0.9322991252525689
2584,ぷりぼん,0.9974579674738373,0.0,0.012712573863844306,0.9974579674738373,1.0101705413376816,0.012712573863844306,1.0101705413376816,0.0,1.0101705413376816
2585,ぷりむら,0.9991624666311112,0.0,0.04083126613677989,0.9991624666311112,1.039993732767891,0.04083126613677989,1.039993732767891,0.0,1.039993732767891
2586,ぷりんぐる,0.9866142981514305,0.0,0.008301029661406247,0.9866142981514305,0.9949153278128368,0.008301029661406247,0.9949153278128368,0.0,0.9949153278128368
2587,ぷるきー,0.9997532108480274,0.0,0.02559960301853092,0.9997532108480274,1.0253528138665582,0.02559960301853092,1.0253528138665582,0.0,1.0253528138665582
2588,ぷるしっ,0.9640275800758169,0.0,0.031592272934072095,0.9640275800758169,0.995619853009889,0.031592272934072095,0.995619853009889,0.0,0.995619853009889
2589,ぷるちゅー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2590,ぷるつや,0.0,0.0748596906874992,0.0,0.0748596906874992,0.0,0.0748596906874992,0.0748596906874992,0.0,0.0748596906874992
2591,ぷるぶる,0.9311096086675779,0.0,0.011014984300601844,0.9311096086675779,0.9421245929681797,0.011014984300601844,0.9421245929681797,0.0,0.9421245929681797
2592,ぷんから,0.4256281972349947,0.0,0.009419277594161016,0.4256281972349947,0.4350474748291557,0.009419277594161016,0.4350474748291557,0.0,0.4350474748291557
2593,ぷんかー,0.999866619435344,0.0,0.036433928112226,0.999866619435344,1.03630054754757,0.036433928112226,1.03630054754757,0.0,1.03630054754757
2594,ぷんたぷ,0.9866142981514305,0.0,0.04795534594449107,0.9866142981514305,1.0345696440959216,0.04795534594449107,1.0345696440959216,0.0,1.0345696440959216
2595,ぷんちゃぷ,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.0,0.8482836399575131,0.0,0.8482836399575131
2596,ぷんわー,0.9997532108480274,0.0,0.03920692556409394,0.9997532108480274,1.0389601364121213,0.03920692556409394,1.0389601364121213,0.0,1.0389601364121213
2597,ぷーきー,0.9974579674738373,0.0,0.006875792308017222,0.9974579674738373,1.0043337597818545,0.006875792308017222,1.0043337597818545,0.0,1.0043337597818545
2598,へらざー,0.9311096086675779,0.0,0.015089166394725524,0.9311096086675779,0.9461987750623034,0.015089166394725524,0.9461987750623034,0.0,0.9461987750623034
2599,へらにや,0.0,0.024994792968420665,0.0,0.024994792968420665,0.0,0.024994792968420665,0.024994792968420665,0.0,0.024994792968420665
2600,べたいちゃ,0.8482836399575131,0.049958374957880025,0.0,0.8982420149153931,0.8482836399575131,0.049958374957880025,0.8982420149153931,0.0,0.8982420149153931
2601,べらすか,0.8482836399575131,0.0,0.013281331792072588,0.8482836399575131,0.8615649717495857,0.013281331792072588,0.8615649717495857,0.0,0.8615649717495857
2602,べらぺら,0.9311096086675779,0.0,0.03549878431443792,0.9311096086675779,0.9666083929820157,0.03549878431443792,0.9666083929820157,0.0,0.9666083929820157
2603,べりあー,0.9974579674738373,0.0,0.019621586150316103,0.9974579674738373,1.0170795536241535,0.019621586150316103,1.0170795536241535,0.0,1.0170795536241535
2604,べりすく,0.9998463162863198,0.0,0.007958688077397249,0.9998463162863198,1.007805004363717,0.007958688077397249,1.007805004363717,0.0,1.007805004363717
2605,べんごし,0.7615941559557646,0.0,0.0012776107229876884,0.7615941559557646,0.7628717666787523,0.0012776107229876884,0.7628717666787523,0.0,0.7628717666787523
2606,べんちま,0.7615941559557646,0.0,0.028287283970541883,0.7615941559557646,0.7898814399263065,0.028287283970541883,0.7898814399263065,0.0,0.7898814399263065
2607,べんとく,0.9991319163173569,0.0,0.00859225526070336,0.9991319163173569,1.0077241715780603,0.00859225526070336,1.0077241715780603,0.0,1.0077241715780603
2608,べんとこ,0.9311096086675779,0.0,0.013280990289897564,0.9311096086675779,0.9443905989574755,0.013280990289897564,0.9443905989574755,0.0,0.9443905989574755
2609,べんとろ,0.9988944427261528,0.0,0.012916901679458397,0.9988944427261528,1.0118113444056112,0.012916901679458397,1.0118113444056112,0.0,1.0118113444056112
2610,ぺたごー,0.9866142981514305,0.0,0.020015762746239008,0.9866142981514305,1.0066300608976695,0.020015762746239008,1.0066300608976695,0.0,1.0066300608976695
2611,ぺっくす,0.5545997223493822,0.0,0.009229653699161677,0.5545997223493822,0.5638293760485438,0.009229653699161677,0.5638293760485438,0.0,0.5638293760485438
2612,ぺっとろ,0.999683127561795,0.0,0.02479927179475805,0.999683127561795,1.024482399356553,0.02479927179475805,1.024482399356553,0.0,1.024482399356553
2613,ぺらどろ,0.9866142981514305,0.0,0.03252547236115341,0.9866142981514305,1.019139770512584,0.03252547236115341,1.019139770512584,0.0,1.019139770512584
2614,ぺらぼー,0.9974579674738373,0.0,0.03680894814644487,0.9974579674738373,1.0342669156202822,0.03680894814644487,1.0342669156202822,0.0,1.0342669156202822
2615,ぺろりん,0.8913734677347187,0.0,0.005666605409044849,0.8913734677347187,0.8970400731437635,0.005666605409044849,0.8970400731437635,0.0,0.8970400731437635
2616,ぺんたら,0.8482836399575131,0.0,0.014813534310620977,0.8482836399575131,0.863097174268134,0.014813534310620977,0.863097174268134,0.0,0.863097174268134
2617,ぺんでん,0.9997532108480274,0.0,0.028970853176415356,0.9997532108480274,1.0287240640244428,0.028970853176415356,1.0287240640244428,0.0,1.0287240640244428
2618,ぺんはー,0.9997532108480274,0.0,0.016783039772118768,0.9997532108480274,1.016536250620146,0.016783039772118768,1.016536250620146,0.0,1.016536250620146
2619,ほくさく,0.6133572603953825,0.024994792968420665,0.015961410962212486,0.6383520533638032,0.629318671357595,0.04095620393063315,0.6543134643260157,0.0,0.6543134643260157
2620,ほろしー,0.9311096086675779,0.0,0.00904100276536799,0.9311096086675779,0.9401506114329459,0.00904100276536799,0.9401506114329459,0.0,0.9401506114329459
2621,ほろぷりん,0.0,0.0,0.035636992930281074,0.0,0.035636992930281074,0.035636992930281074,0.035636992930281074,0.0,0.035636992930281074
2622,ぼかずら,0.9991624666311112,0.0,0.028683133917110793,0.9991624666311112,1.027845600548222,0.028683133917110793,1.027845600548222,0.0,1.027845600548222
2623,ぼかちん,0.9311096086675779,0.0,0.004009607403111103,0.9311096086675779,0.9351192160706889,0.004009607403111103,0.9351192160706889,0.0,0.9351192160706889
2624,ぼそがら,0.9866142981514305,0.0,0.027932435824192185,0.9866142981514305,1.0145467339756227,0.027932435824192185,1.0145467339756227,0.0,1.0145467339756227
2625,ぼたちー,0.9311096086675779,0.0,0.005200318673143981,0.9311096086675779,0.9363099273407218,0.005200318673143981,0.9363099273407218,0.0,0.9363099273407218
2626,ぼろかす,0.999953382884317,0.0,0.22650514283509499,0.999953382884317,1.226458525719412,0.22650514283509499,1.226458525719412,0.0,1.226458525719412
2627,ぼろばら,0.9866142981514305,0.024994792968420665,0.18283788253678965,1.0116090911198512,1.16945218068822,0.2078326755052103,1.1944469736566408,0.3333333333333333,1.527780306989974
2628,ぼろりん,0.9311096086675779,0.0,0.2635160044345863,0.9311096086675779,1.1946256131021642,0.2635160044345863,1.1946256131021642,0.0,1.1946256131021642
2629,ぼんかー,0.7615941559557646,0.0,0.0,0.7615941559557646,0.7615941559557646,0.0,0.7615941559557646,0.0,0.7615941559557646
2630,ぼんきゅー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2631,ぼんじゅー,0.9986940693248945,0.0,0.0,0.9986940693248945,0.9986940693248945,0.0,0.9986940693248945,0.0,0.9986940693248945
2632,ぼんどー,0.9311096086675779,0.0,0.010818503027140916,0.9311096086675779,0.9419281116947188,0.010818503027140916,0.9419281116947188,0.0,0.9419281116947188
2633,ぼんぼり,0.7899988299594705,0.0,0.02832452981816752,0.7899988299594705,0.818323359777638,0.02832452981816752,0.818323359777638,0.0,0.818323359777638
2634,ぼーいそ,0.999705587716514,0.0,0.018979561100379117,0.999705587716514,1.018685148816893,0.018979561100379117,1.018685148816893,0.0,1.018685148816893
2635,ぼーかん,0.9311096086675779,0.0,0.3495886091916884,0.9311096086675779,1.2806982178592663,0.3495886091916884,1.2806982178592663,0.0,1.2806982178592663
2636,ぼーがん,0.9988944427261528,0.0,0.38733035869346316,0.9988944427261528,1.386224801419616,0.38733035869346316,1.386224801419616,0.0,1.386224801419616
2637,ぼーがー,0.9950547536867307,0.0,0.16865536842418885,0.9950547536867307,1.1637101221109196,0.16865536842418885,1.1637101221109196,0.0,1.1637101221109196
2638,ぼーでん,0.9984202681165271,0.0,0.022725914843703825,0.9984202681165271,1.0211461829602309,0.022725914843703825,1.0211461829602309,0.0,1.0211461829602309
2639,ぽいちか,0.9311096086675779,0.0,0.02347399811873348,0.9311096086675779,0.9545836067863114,0.02347399811873348,0.9545836067863114,0.0,0.9545836067863114
2640,ぽいぽー,0.5286252256434945,0.0,0.016780841827468626,0.5286252256434945,0.5454060674709631,0.016780841827468626,0.5454060674709631,0.0,0.5454060674709631
2641,ぽこすぱ,0.9311096086675779,0.0,0.02134885556766982,0.9311096086675779,0.9524584642352477,0.02134885556766982,0.9524584642352477,0.0,0.9524584642352477
2642,ぽこちん,0.9950547536867307,0.0,0.01549322098502116,0.9950547536867307,1.0105479746717518,0.01549322098502116,1.0105479746717518,0.0,1.0105479746717518
2643,ぽこぽん,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.0,0.8482836399575131,0.0,0.8482836399575131
2644,ぽちびー,0.9866142981514305,0.0,0.031023908218138663,0.9866142981514305,1.0176382063695693,0.031023908218138663,1.0176382063695693,0.0,1.0176382063695693
2645,ぽてとげ,0.9311096086675779,0.0,0.0514980963617355,0.9311096086675779,0.9826077050293134,0.0514980963617355,0.9826077050293134,0.0,0.9826077050293134
2646,ぽとりぽと,0.9866142981514305,0.0,0.6673177238627926,0.9866142981514305,1.653932022014223,0.6673177238627926,1.653932022014223,0.0,1.653932022014223
2647,ぽりおん,0.9866142981514305,0.0,0.008293368388908574,0.9866142981514305,0.9949076665403391,0.008293368388908574,0.9949076665403391,0.0,0.9949076665403391
2648,ぽろじー,0.9974579674738373,0.0,0.031035170022899284,0.9974579674738373,1.0284931374967365,0.031035170022899284,1.0284931374967365,0.0,1.0284931374967365
2649,ぽろわん,0.9311096086675779,0.0,0.005095929093402418,0.9311096086675779,0.9362055377609803,0.005095929093402418,0.9362055377609803,0.0,0.9362055377609803
2650,ぽんこん,0.9988944427261528,0.0,0.024565088929027125,0.9988944427261528,1.02345953165518,0.024565088929027125,1.02345953165518,0.0,1.02345953165518
2651,ぽんしー,0.9311096086675779,0.0,0.015480195051395532,0.9311096086675779,0.9465898037189734,0.015480195051395532,0.9465898037189734,0.0,0.9465898037189734
2652,ぽんじん,0.9934246772281319,0.0,0.2943148456834856,0.9934246772281319,1.2877395229116175,0.2943148456834856,1.2877395229116175,0.0,1.2877395229116175
2653,ぽんじー,0.9311096086675779,0.0,0.004159668027472605,0.9311096086675779,0.9352692766950504,0.004159668027472605,0.9352692766950504,0.0,0.9352692766950504
2654,ぽんつー,0.9988944427261528,0.0,0.020145253151619028,0.9988944427261528,1.0190396958777719,0.020145253151619028,1.0190396958777719,0.0,1.0190396958777719
2655,ぽんどく,0.9974579674738373,0.0,0.02197055120942175,0.9974579674738373,1.019428518683259,0.02197055120942175,1.019428518683259,0.0,1.019428518683259
2656,ぽんぱん,0.9640275800758169,0.0,0.018427593047683224,0.9640275800758169,0.9824551731235002,0.018427593047683224,0.9824551731235002,0.0,0.9824551731235002
2657,ぽんぽい,0.9866142981514305,0.0,0.02476053714417845,0.9866142981514305,1.011374835295609,0.02476053714417845,1.011374835295609,0.0,1.011374835295609
2658,ぽーきち,0.9866142981514305,0.0,0.009226589591777364,0.9866142981514305,0.9958408877432079,0.009226589591777364,0.9958408877432079,0.0,0.9958408877432079
2659,ぽーとろ,0.9950547536867307,0.0,0.024347634331951973,0.9950547536867307,1.0194023880186827,0.024347634331951973,1.0194023880186827,0.0,1.0194023880186827
2660,ぽーばか,0.9866142981514305,0.0,0.012222940258675189,0.9866142981514305,0.9988372384101057,0.012222940258675189,0.9988372384101057,0.0,0.9988372384101057
2661,まごぽー,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.0,0.8482836399575131,0.0,0.8482836399575131
2662,まじこん,0.8482836399575131,0.0,0.006725860064700597,0.8482836399575131,0.8550095000222137,0.006725860064700597,0.8550095000222137,0.0,0.8550095000222137
2663,まじちょろ,0.6822617902381698,0.0,0.0,0.6822617902381698,0.6822617902381698,0.0,0.6822617902381698,0.0,0.6822617902381698
2664,まじぷん,0.9311096086675779,0.0,0.037084149064733694,0.9311096086675779,0.9681937577323115,0.037084149064733694,0.9681937577323115,0.0,0.9681937577323115
2665,まるえん,0.9994407705227015,0.0,0.021562214016629125,0.9994407705227015,1.0210029845393307,0.021562214016629125,1.0210029845393307,0.0,1.0210029845393307
2666,まるかさ,0.9311096086675779,0.0,0.026276347732036423,0.9311096086675779,0.9573859563996143,0.026276347732036423,0.9573859563996143,0.0,0.9573859563996143
2667,まるかち,0.9311096086675779,0.0,0.019515727174049122,0.9311096086675779,0.950625335841627,0.019515727174049122,0.950625335841627,0.0,0.950625335841627
2668,まるげー,0.4621171572600098,0.0,0.0,0.4621171572600098,0.4621171572600098,0.0,0.4621171572600098,0.0,0.4621171572600098
2669,まるすぽ,0.9311096086675779,0.0,0.004316320991222325,0.9311096086675779,0.9354259296588002,0.004316320991222325,0.9354259296588002,0.0,0.9354259296588002
2670,まるとん,0.9640275800758169,0.0,0.00986630705145086,0.9640275800758169,0.9738938871272678,0.00986630705145086,0.9738938871272678,0.0,0.9738938871272678
2671,まるどろ,0.9866142981514305,0.0,0.05924699621788553,0.9866142981514305,1.045861294369316,0.05924699621788553,1.045861294369316,0.0,1.045861294369316
2672,まるのた,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.0,0.8482836399575131,0.0,0.8482836399575131
2673,まるぷり,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2674,みしがん,0.9988944427261528,0.0,0.014156944185658576,0.9988944427261528,1.0130513869118114,0.014156944185658576,1.0130513869118114,0.0,1.0130513869118114
2675,みししっ,0.9994407705227015,0.0,0.01976936130024084,0.9994407705227015,1.0192101318229423,0.01976936130024084,1.0192101318229423,0.0,1.0192101318229423
2676,むずすく,0.9984202681165271,0.0,0.03551162822793599,0.9984202681165271,1.033931896344463,0.03551162822793599,1.033931896344463,0.0,1.033931896344463
2677,むらうと,0.9311096086675779,0.0,0.002463673066140302,0.9311096086675779,0.9335732817337181,0.002463673066140302,0.9335732817337181,0.0,0.9335732817337181
2678,めえしゅー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2679,めたとろ,0.996146530673345,0.0,0.01833886595720029,0.996146530673345,1.0144853966305454,0.01833886595720029,1.0144853966305454,0.0,1.0144853966305454
2680,めたばん,0.8772337851930159,0.0,0.0140072339946898,0.8772337851930159,0.8912410191877057,0.0140072339946898,0.8912410191877057,0.0,0.8912410191877057
2681,めたわー,0.6822617902381698,0.0,0.005468530277269229,0.6822617902381698,0.687730320515439,0.005468530277269229,0.687730320515439,0.0,0.687730320515439
2682,めらちゅー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2683,めらてく,0.9311096086675779,0.0,0.0019430955240647325,0.9311096086675779,0.9330527041916425,0.0019430955240647325,0.9330527041916425,0.0,0.9330527041916425
2684,めらふら,0.9866142981514305,0.0,0.013180088339704835,0.9866142981514305,0.9997943864911354,0.013180088339704835,0.9997943864911354,0.0,0.9997943864911354
2685,めりかす,0.9728461661125112,0.0,0.014836527115560775,0.9728461661125112,0.987682693228072,0.014836527115560775,0.987682693228072,0.0,0.987682693228072
2686,めりかち,0.9866142981514305,0.0,0.02067049863567836,0.9866142981514305,1.0072847967871088,0.02067049863567836,1.0072847967871088,0.0,1.0072847967871088
2687,もぐもご,0.9311096086675779,0.0,0.0020091073610896955,0.9311096086675779,0.9331187160286676,0.0020091073610896955,0.9331187160286676,0.0,0.9331187160286676
2688,もさくら,0.3027097293321084,0.0,0.010430988020190662,0.3027097293321084,0.31314071735229904,0.010430988020190662,0.31314071735229904,0.0,0.31314071735229904
2689,もさびし,0.3941185679308148,0.0,0.00031483146395279595,0.3941185679308148,0.39443339939476757,0.00031483146395279595,0.39443339939476757,0.0,0.39443339939476757
2690,もしゃくしゃ,0.9311096086675779,0.0,0.00851431569910964,0.9311096086675779,0.9396239243666875,0.00851431569910964,0.9396239243666875,0.0,0.9396239243666875
2691,もやむら,0.9311096086675779,0.024994792968420665,0.04711768769476638,0.9561044016359985,0.9782272963623443,0.07211248066318704,1.0032220893307648,0.0,1.0032220893307648
2692,もりきゅー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2693,もりくり,0.9866142981514305,0.0,0.027193312206772947,0.9866142981514305,1.0138076103582034,0.027193312206772947,1.0138076103582034,0.0,1.0138076103582034
2694,もりさわ,0.9640275800758169,0.024994792968420665,0.02619378722150285,0.9890223730442376,0.9902213672973198,0.05118858018992352,1.0152161602657404,0.0,1.0152161602657404
2695,もりちっ,0.9950547536867307,0.0,0.023578829195045874,0.9950547536867307,1.0186335828817765,0.023578829195045874,1.0186335828817765,0.0,1.0186335828817765
2696,もりちー,0.8482836399575131,0.0,0.030082472504631145,0.8482836399575131,0.8783661124621442,0.030082472504631145,0.8783661124621442,0.0,0.8783661124621442
2697,もりにゃー,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.0,0.8482836399575131,0.0,0.8482836399575131
2698,ゆらしお,0.9866142981514305,0.0,0.009758667400554396,0.9866142981514305,0.996372965551985,0.009758667400554396,0.996372965551985,0.0,0.996372965551985
2699,ゆるこん,0.22343882281432292,0.0,0.009184559133663442,0.22343882281432292,0.23262338194798637,0.009184559133663442,0.23262338194798637,0.0,0.23262338194798637
2700,ゆるでれ,0.0,0.024994792968420665,0.0,0.024994792968420665,0.0,0.024994792968420665,0.024994792968420665,0.0,0.024994792968420665
2701,よれぶか,0.0,0.024994792968420665,0.0,0.024994792968420665,0.0,0.024994792968420665,0.024994792968420665,0.0,0.024994792968420665
2702,りんかり,0.9311096086675779,0.0,0.01720247021840691,0.9311096086675779,0.9483120788859848,0.01720247021840691,0.9483120788859848,0.0,0.9483120788859848
2703,りんきん,0.9999092042625952,0.0,0.03517228846278519,0.9999092042625952,1.0350814927253804,0.03517228846278519,1.0350814927253804,0.0,1.0350814927253804
2704,りんきー,0.9988944427261528,0.0,0.007639465116420009,0.9988944427261528,1.0065339078425728,0.007639465116420009,1.0065339078425728,0.0,1.0065339078425728
2705,りんくっ,0.32151273753163445,0.0,0.010090059114740962,0.32151273753163445,0.33160279664637543,0.010090059114740962,0.33160279664637543,0.0,0.33160279664637543
2706,りんぐら,0.9757431300314514,0.0,0.03416000746851131,0.9757431300314514,1.0099031374999627,0.03416000746851131,1.0099031374999627,0.0,1.0099031374999627
2707,りんぐる,0.9991624666311112,0.0,0.06968756673847604,0.9991624666311112,1.0688500333695872,0.06968756673847604,1.0688500333695872,0.0,1.0688500333695872
2708,りんさば,0.9640275800758169,0.0,0.02314353326693145,0.9640275800758169,0.9871711133427483,0.02314353326693145,0.9871711133427483,0.0,0.9871711133427483
2709,りんじゃん,0.7615941559557646,0.0,0.0,0.7615941559557646,0.7615941559557646,0.0,0.7615941559557646,0.0,0.7615941559557646
2710,りんすら,0.4256281972349947,0.0,0.007008192360690027,0.4256281972349947,0.4326363895956847,0.007008192360690027,0.4326363895956847,0.0,0.4326363895956847
2711,りんばり,0.9999092042625952,0.0,0.07392051724100233,0.9999092042625952,1.0738297215035975,0.07392051724100233,1.0738297215035975,0.0,1.0738297215035975
2712,りんぱー,0.9974579674738373,0.0,0.03749873648575146,0.9974579674738373,1.0349567039595888,0.03749873648575146,1.0349567039595888,0.0,1.0349567039595888
2713,りんぺら,0.9866142981514305,0.0,0.018208060978749777,0.9866142981514305,1.0048223591301804,0.018208060978749777,1.0048223591301804,0.0,1.0048223591301804
2714,りんもや,0.6822617902381698,0.0,0.00011078453100330566,0.6822617902381698,0.6823725747691731,0.00011078453100330566,0.6823725747691731,0.0,0.6823725747691731
2715,りーんじゃー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2716,りーんすら,0.9995931460438896,0.0,0.023630950649343306,0.9995931460438896,1.0232240966932329,0.023630950649343306,1.0232240966932329,0.0,1.0232240966932329
2717,りーんちー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
2718,りーんびゅー,0.9866142981514305,0.0,0.006928122115448725,0.9866142981514305,0.9935424202668792,0.006928122115448725,0.9935424202668792,0.0,0.9935424202668792
2719,りーんびー,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.0,0.9866142981514305
2720,りーんぴー,0.999774654232203,0.0,0.010745552488379204,0.999774654232203,1.0105202067205823,0.010745552488379204,1.0105202067205823,0.0,1.0105202067205823
2721,りーんふら,0.9866142981514305,0.0,0.009246163742646385,0.9866142981514305,0.995860461894077,0.009246163742646385,0.995860461894077,0.0,0.995860461894077
2722,りーんべん,0.9974579674738373,0.0,0.0024435372480889244,0.9974579674738373,0.9999015047219262,0.0024435372480889244,0.9999015047219262,0.0,0.9999015047219262
2723,りーんぼー,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.0,0.9866142981514305
